Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
19/05/01,Everton,Sunderland,2.0,2.0,D,1.0,1.0,D
19/05/01,Leeds,Leicester,3.0,1.0,H,1.0,1.0,D
19/05/01,Man City,Chelsea,1.0,2.0,A,1.0,1.0,D
19/05/01,Middlesbrough,West Ham,2.0,1.0,H,2.0,1.0,H
19/05/01,Newcastle,Aston Villa,3.0,0.0,H,2.0,0.0,H
19/05/01,Southampton,Arsenal,3.0,2.0,H,0.0,1.0,A
19/05/01,Tottenham,Man United,3.0,1.0,H,1.0,1.0,D
18/08/01,Charlton,Everton,1.0,2.0,A,0.0,0.0,D
18/08/01,Derby,Blackburn,2.0,1.0,H,1.0,0.0,H
18/08/01,Leeds,Southampton,2.0,0.0,H,0.0,0.0,D
18/08/01,Leicester,Bolton,0.0,5.0,A,0.0,4.0,A
18/08/01,Liverpool,West Ham,2.0,1.0,H,1.0,1.0,D
18/08/01,Middlesbrough,Arsenal,0.0,4.0,A,0.0,1.0,A
18/08/01,Sunderland,Ipswich,1.0,0.0,H,1.0,0.0,H
18/08/01,Tottenham,Aston Villa,0.0,0.0,D,0.0,0.0,D
19/08/01,Chelsea,Newcastle,1.0,1.0,D,1.0,0.0,H
19/08/01,Man United,Fulham,3.0,2.0,H,1.0,1.0,D
20/08/01,Everton,Tottenham,1.0,1.0,D,0.0,1.0,A
21/08/01,Arsenal,Leeds,1.0,2.0,A,1.0,1.0,D
21/08/01,Bolton,Middlesbrough,1.0,0.0,H,1.0,0.0,H
21/08/01,Ipswich,Derby,3.0,1.0,H,1.0,0.0,H
22/08/01,Blackburn,Man United,2.0,2.0,D,0.0,1.0,A
22/08/01,Fulham,Sunderland,2.0,0.0,H,0.0,0.0,D
25/08/01,Arsenal,Leicester,4.0,0.0,H,2.0,0.0,H
25/08/01,Blackburn,Tottenham,2.0,1.0,H,1.0,0.0,H
25/08/01,Everton,Middlesbrough,2.0,0.0,H,1.0,0.0,H
25/08/01,Fulham,Derby,0.0,0.0,D,0.0,0.0,D
25/08/01,Ipswich,Charlton,0.0,1.0,A,0.0,0.0,D
25/08/01,Southampton,Chelsea,0.0,2.0,A,0.0,1.0,A
25/08/01,West Ham,Leeds,0.0,0.0,D,0.0,0.0,D
26/08/01,Aston Villa,Man United,1.0,1.0,D,1.0,0.0,H
26/08/01,Newcastle,Sunderland,1.0,1.0,D,1.0,1.0,D
27/08/01,Bolton,Liverpool,2.0,1.0,H,1.0,0.0,H
08/09/01,Chelsea,Arsenal,1.0,1.0,D,1.0,1.0,D
08/09/01,Derby,West Ham,0.0,0.0,D,0.0,0.0,D
08/09/01,Leeds,Bolton,0.0,0.0,D,0.0,0.0,D
08/09/01,Leicester,Ipswich,1.0,1.0,D,0.0,1.0,A
08/09/01,Liverpool,Aston Villa,1.0,3.0,A,0.0,1.0,A
08/09/01,Man United,Everton,4.0,1.0,H,2.0,0.0,H
08/09/01,Middlesbrough,Newcastle,1.0,4.0,A,1.0,1.0,D
08/09/01,Sunderland,Blackburn,1.0,0.0,H,0.0,0.0,D
09/09/01,Charlton,Fulham,1.0,1.0,D,1.0,1.0,D
09/09/01,Tottenham,Southampton,2.0,0.0,H,0.0,0.0,D
15/09/01,Bolton,Southampton,0.0,1.0,A,0.0,0.0,D
15/09/01,Derby,Leicester,2.0,3.0,A,1.0,1.0,D
15/09/01,Everton,Liverpool,1.0,3.0,A,1.0,2.0,A
15/09/01,Fulham,Arsenal,1.0,3.0,A,0.0,1.0,A
15/09/01,Middlesbrough,West Ham,2.0,0.0,H,2.0,0.0,H
15/09/01,Newcastle,Man United,4.0,3.0,H,2.0,1.0,H
16/09/01,Aston Villa,Sunderland,0.0,0.0,D,0.0,0.0,D
16/09/01,Charlton,Leeds,0.0,2.0,A,0.0,1.0,A
16/09/01,Ipswich,Blackburn,1.0,1.0,D,1.0,0.0,H
16/09/01,Tottenham,Chelsea,2.0,3.0,A,0.0,1.0,A
17/09/01,Leicester,Middlesbrough,1.0,2.0,A,1.0,0.0,H
19/09/01,Blackburn,Bolton,1.0,1.0,D,0.0,0.0,D
19/09/01,Sunderland,Tottenham,1.0,2.0,A,0.0,1.0,A
22/09/01,Arsenal,Bolton,1.0,1.0,D,0.0,0.0,D
22/09/01,Blackburn,Everton,1.0,0.0,H,1.0,0.0,H
22/09/01,Leicester,Fulham,0.0,0.0,D,0.0,0.0,D
22/09/01,Liverpool,Tottenham,1.0,0.0,H,0.0,0.0,D
22/09/01,Man United,Ipswich,4.0,0.0,H,2.0,0.0,H
22/09/01,Sunderland,Charlton,2.0,2.0,D,0.0,1.0,A
23/09/01,Chelsea,Middlesbrough,2.0,2.0,D,2.0,0.0,H
23/09/01,Leeds,Derby,3.0,0.0,H,1.0,0.0,H
23/09/01,West Ham,Newcastle,3.0,0.0,H,1.0,0.0,H
24/09/01,Southampton,Aston Villa,1.0,3.0,A,1.0,2.0,A
26/09/01,Newcastle,Leicester,1.0,0.0,H,1.0,0.0,H
29/09/01,Bolton,Sunderland,0.0,2.0,A,0.0,0.0,D
29/09/01,Charlton,Leicester,2.0,0.0,H,1.0,0.0,H
29/09/01,Derby,Arsenal,0.0,2.0,A,0.0,1.0,A
29/09/01,Everton,West Ham,5.0,0.0,H,1.0,0.0,H
29/09/01,Middlesbrough,Southampton,1.0,3.0,A,0.0,0.0,D
29/09/01,Tottenham,Man United,3.0,5.0,A,3.0,0.0,H
30/09/01,Aston Villa,Blackburn,2.0,0.0,H,0.0,0.0,D
30/09/01,Fulham,Chelsea,1.0,1.0,D,0.0,1.0,A
30/09/01,Ipswich,Leeds,1.0,2.0,A,1.0,0.0,H
30/09/01,Newcastle,Liverpool,0.0,2.0,A,0.0,1.0,A
13/10/01,Bolton,Newcastle,0.0,4.0,A,0.0,1.0,A
13/10/01,Charlton,Middlesbrough,0.0,0.0,D,0.0,0.0,D
13/10/01,Chelsea,Leicester,2.0,0.0,H,2.0,0.0,H
13/10/01,Ipswich,Everton,0.0,0.0,D,0.0,0.0,D
13/10/01,Liverpool,Leeds,1.0,1.0,D,0.0,1.0,A
13/10/01,Southampton,Arsenal,0.0,2.0,A,0.0,1.0,A
13/10/01,Sunderland,Man United,1.0,3.0,A,0.0,1.0,A
14/10/01,Aston Villa,Fulham,2.0,0.0,H,0.0,0.0,D
14/10/01,Blackburn,West Ham,7.0,1.0,H,3.0,1.0,H
15/10/01,Tottenham,Derby,3.0,1.0,H,2.0,1.0,H
20/10/01,Arsenal,Blackburn,3.0,3.0,D,0.0,1.0,A
20/10/01,Derby,Charlton,1.0,1.0,D,1.0,0.0,H
20/10/01,Everton,Aston Villa,3.0,2.0,H,1.0,0.0,H
20/10/01,Leicester,Liverpool,1.0,4.0,A,0.0,3.0,A
20/10/01,Man United,Bolton,1.0,2.0,A,1.0,1.0,D
20/10/01,West Ham,Southampton,2.0,0.0,H,0.0,0.0,D
21/10/01,Fulham,Ipswich,1.0,1.0,D,1.0,0.0,H
21/10/01,Leeds,Chelsea,0.0,0.0,D,0.0,0.0,D
21/10/01,Newcastle,Tottenham,0.0,2.0,A,0.0,2.0,A
22/10/01,Middlesbrough,Sunderland,2.0,0.0,H,2.0,0.0,H
24/10/01,Aston Villa,Charlton,1.0,0.0,H,1.0,0.0,H
24/10/01,Southampton,Ipswich,3.0,3.0,D,2.0,1.0,H
24/10/01,West Ham,Chelsea,2.0,1.0,H,2.0,1.0,H
27/10/01,Aston Villa,Bolton,3.0,2.0,H,2.0,1.0,H
27/10/01,Charlton,Liverpool,0.0,2.0,A,0.0,2.0,A
27/10/01,Everton,Newcastle,1.0,3.0,A,0.0,1.0,A
27/10/01,Fulham,Southampton,2.0,1.0,H,2.0,1.0,H
27/10/01,Man United,Leeds,1.0,1.0,D,0.0,0.0,D
27/10/01,Sunderland,Arsenal,1.0,1.0,D,0.0,1.0,A
27/10/01,Tottenham,Middlesbrough,2.0,1.0,H,0.0,1.0,A
28/10/01,Derby,Chelsea,1.0,1.0,D,1.0,0.0,H
28/10/01,Ipswich,West Ham,2.0,3.0,A,0.0,1.0,A
29/10/01,Blackburn,Leicester,0.0,0.0,D,0.0,0.0,D
03/11/01,Bolton,Everton,2.0,2.0,D,1.0,1.0,D
03/11/01,Leicester,Sunderland,1.0,0.0,H,0.0,0.0,D
03/11/01,Middlesbrough,Derby,5.0,1.0,H,0.0,0.0,D
03/11/01,Newcastle,Aston Villa,3.0,0.0,H,1.0,0.0,H
03/11/01,Southampton,Blackburn,1.0,2.0,A,1.0,1.0,D
03/11/01,West Ham,Fulham,0.0,2.0,A,0.0,1.0,A
04/11/01,Arsenal,Charlton,2.0,4.0,A,1.0,2.0,A
04/11/01,Chelsea,Ipswich,2.0,1.0,H,1.0,0.0,H
04/11/01,Leeds,Tottenham,2.0,1.0,H,0.0,0.0,D
04/11/01,Liverpool,Man United,3.0,1.0,H,2.0,0.0,H
17/11/01,Aston Villa,Middlesbrough,0.0,0.0,D,0.0,0.0,D
17/11/01,Blackburn,Liverpool,1.0,1.0,D,0.0,1.0,A
17/11/01,Derby,Southampton,1.0,0.0,H,1.0,0.0,H
17/11/01,Fulham,Newcastle,3.0,1.0,H,2.0,0.0,H
17/11/01,Man United,Leicester,2.0,0.0,H,1.0,0.0,H
17/11/01,Tottenham,Arsenal,1.0,1.0,D,0.0,0.0,D
18/11/01,Everton,Chelsea,0.0,0.0,D,0.0,0.0,D
18/11/01,Ipswich,Bolton,1.0,2.0,A,1.0,2.0,A
18/11/01,Sunderland,Leeds,2.0,0.0,H,0.0,0.0,D
19/11/01,Charlton,West Ham,4.0,4.0,D,2.0,2.0,D
24/11/01,Bolton,Fulham,0.0,0.0,D,0.0,0.0,D
24/11/01,Chelsea,Blackburn,0.0,0.0,D,0.0,0.0,D
24/11/01,Leicester,Everton,0.0,0.0,D,0.0,0.0,D
24/11/01,Newcastle,Derby,1.0,0.0,H,1.0,0.0,H
24/11/01,Southampton,Charlton,1.0,0.0,H,0.0,0.0,D
24/11/01,West Ham,Tottenham,0.0,1.0,A,0.0,0.0,D
25/11/01,Arsenal,Man United,3.0,1.0,H,0.0,1.0,A
25/11/01,Leeds,Aston Villa,1.0,1.0,D,1.0,1.0,D
25/11/01,Liverpool,Sunderland,1.0,0.0,H,1.0,0.0,H
25/11/01,Middlesbrough,Ipswich,0.0,0.0,D,0.0,0.0,D
01/12/01,Aston Villa,Leicester,0.0,2.0,A,0.0,1.0,A
01/12/01,Blackburn,Middlesbrough,0.0,1.0,A,0.0,1.0,A
01/12/01,Charlton,Newcastle,1.0,1.0,D,0.0,0.0,D
01/12/01,Derby,Liverpool,0.0,1.0,A,0.0,1.0,A
01/12/01,Ipswich,Arsenal,0.0,2.0,A,0.0,1.0,A
01/12/01,Man United,Chelsea,0.0,3.0,A,0.0,1.0,A
01/12/01,Sunderland,West Ham,1.0,0.0,H,0.0,0.0,D
02/12/01,Everton,Southampton,2.0,0.0,H,0.0,0.0,D
02/12/01,Fulham,Leeds,0.0,0.0,D,0.0,0.0,D
03/12/01,Tottenham,Bolton,3.0,2.0,H,0.0,1.0,A
05/12/01,Chelsea,Charlton,0.0,1.0,A,0.0,0.0,D
05/12/01,West Ham,Aston Villa,1.0,1.0,D,0.0,1.0,A
08/12/01,Charlton,Tottenham,3.0,1.0,H,2.0,0.0,H
08/12/01,Derby,Bolton,1.0,0.0,H,0.0,0.0,D
08/12/01,Fulham,Everton,2.0,0.0,H,1.0,0.0,H
08/12/01,Leicester,Southampton,0.0,4.0,A,0.0,1.0,A
08/12/01,Liverpool,Middlesbrough,2.0,0.0,H,2.0,0.0,H
08/12/01,Man United,West Ham,0.0,1.0,A,0.0,0.0,D
09/12/01,Arsenal,Aston Villa,3.0,2.0,H,0.0,2.0,A
09/12/01,Blackburn,Leeds,1.0,2.0,A,0.0,0.0,D
09/12/01,Ipswich,Newcastle,0.0,1.0,A,0.0,1.0,A
09/12/01,Sunderland,Chelsea,0.0,0.0,D,0.0,0.0,D
12/12/01,Liverpool,Fulham,0.0,0.0,D,0.0,0.0,D
12/12/01,Man United,Derby,5.0,0.0,H,2.0,0.0,H
15/12/01,Bolton,Charlton,0.0,0.0,D,0.0,0.0,D
15/12/01,Everton,Derby,1.0,0.0,H,0.0,0.0,D
15/12/01,Middlesbrough,Man United,0.0,1.0,A,0.0,0.0,D
15/12/01,Newcastle,Blackburn,2.0,1.0,H,0.0,1.0,A
15/12/01,Southampton,Sunderland,2.0,0.0,H,1.0,0.0,H
15/12/01,Tottenham,Fulham,4.0,0.0,H,2.0,0.0,H
15/12/01,West Ham,Arsenal,1.0,1.0,D,1.0,1.0,D
16/12/01,Chelsea,Liverpool,4.0,0.0,H,2.0,0.0,H
16/12/01,Leeds,Leicester,2.0,2.0,D,1.0,0.0,H
17/12/01,Aston Villa,Ipswich,2.0,1.0,H,1.0,1.0,D
18/12/01,Arsenal,Newcastle,1.0,3.0,A,1.0,0.0,H
19/12/01,Leeds,Everton,3.0,2.0,H,2.0,0.0,H
22/12/01,Charlton,Blackburn,0.0,2.0,A,0.0,0.0,D
22/12/01,Derby,Aston Villa,3.0,1.0,H,1.0,1.0,D
22/12/01,Leeds,Newcastle,3.0,4.0,A,1.0,1.0,D
22/12/01,Leicester,West Ham,1.0,1.0,D,1.0,0.0,H
22/12/01,Man United,Southampton,6.0,1.0,H,3.0,0.0,H
22/12/01,Sunderland,Everton,1.0,0.0,H,0.0,0.0,D
22/12/01,Tottenham,Ipswich,1.0,2.0,A,1.0,1.0,D
23/12/01,Chelsea,Bolton,5.0,1.0,H,2.0,1.0,H
23/12/01,Liverpool,Arsenal,1.0,2.0,A,0.0,1.0,A
26/12/01,Arsenal,Chelsea,2.0,1.0,H,0.0,1.0,A
26/12/01,Aston Villa,Liverpool,1.0,2.0,A,1.0,1.0,D
26/12/01,Blackburn,Sunderland,0.0,3.0,A,0.0,2.0,A
26/12/01,Bolton,Leeds,0.0,3.0,A,0.0,2.0,A
26/12/01,Everton,Man United,0.0,2.0,A,0.0,0.0,D
26/12/01,Fulham,Charlton,0.0,0.0,D,0.0,0.0,D
26/12/01,Ipswich,Leicester,2.0,0.0,H,0.0,0.0,D
26/12/01,Newcastle,Middlesbrough,3.0,0.0,H,1.0,0.0,H
26/12/01,Southampton,Tottenham,1.0,0.0,H,0.0,0.0,D
26/12/01,West Ham,Derby,4.0,0.0,H,1.0,0.0,H
29/12/01,Arsenal,Middlesbrough,2.0,1.0,H,0.0,1.0,A
29/12/01,Aston Villa,Tottenham,1.0,1.0,D,0.0,1.0,A
29/12/01,Blackburn,Derby,0.0,1.0,A,0.0,1.0,A
29/12/01,Bolton,Leicester,2.0,2.0,D,1.0,2.0,A
29/12/01,Everton,Charlton,0.0,3.0,A,0.0,1.0,A
29/12/01,Ipswich,Sunderland,5.0,0.0,H,4.0,0.0,H
29/12/01,Newcastle,Chelsea,1.0,2.0,A,1.0,2.0,A
29/12/01,Southampton,Leeds,0.0,1.0,A,0.0,0.0,D
29/12/01,West Ham,Liverpool,1.0,1.0,D,1.0,0.0,H
30/12/01,Fulham,Man United,2.0,3.0,A,1.0,2.0,A
01/01/02,Charlton,Ipswich,3.0,2.0,H,2.0,2.0,D
01/01/02,Chelsea,Southampton,2.0,4.0,A,2.0,1.0,H
01/01/02,Leeds,West Ham,3.0,0.0,H,2.0,0.0,H
01/01/02,Liverpool,Bolton,1.0,1.0,D,0.0,0.0,D
01/01/02,Middlesbrough,Everton,1.0,0.0,H,0.0,0.0,D
01/01/02,Sunderland,Aston Villa,1.0,1.0,D,0.0,0.0,D
01/01/02,Tottenham,Blackburn,1.0,0.0,H,1.0,0.0,H
02/01/02,Derby,Fulham,0.0,1.0,A,0.0,0.0,D
02/01/02,Man United,Newcastle,3.0,1.0,H,1.0,0.0,H
09/01/02,Southampton,Liverpool,2.0,0.0,H,0.0,0.0,D
12/01/02,Aston Villa,Derby,2.0,1.0,H,2.0,1.0,H
12/01/02,Blackburn,Charlton,4.0,1.0,H,2.0,0.0,H
12/01/02,Bolton,Chelsea,2.0,2.0,D,0.0,0.0,D
12/01/02,Everton,Sunderland,1.0,0.0,H,1.0,0.0,H
12/01/02,Fulham,Middlesbrough,2.0,1.0,H,2.0,1.0,H
12/01/02,Ipswich,Tottenham,2.0,1.0,H,1.0,0.0,H
12/01/02,Newcastle,Leeds,3.0,1.0,H,1.0,1.0,D
12/01/02,West Ham,Leicester,1.0,0.0,H,1.0,0.0,H
13/01/02,Arsenal,Liverpool,1.0,1.0,D,0.0,0.0,D
13/01/02,Southampton,Man United,1.0,3.0,A,1.0,2.0,A
19/01/02,Derby,Ipswich,1.0,3.0,A,0.0,0.0,D
19/01/02,Leicester,Newcastle,0.0,0.0,D,0.0,0.0,D
19/01/02,Liverpool,Southampton,1.0,1.0,D,1.0,0.0,H
19/01/02,Man United,Blackburn,2.0,1.0,H,1.0,0.0,H
19/01/02,Middlesbrough,Bolton,1.0,1.0,D,1.0,0.0,H
19/01/02,Sunderland,Fulham,1.0,1.0,D,0.0,1.0,A
19/01/02,Tottenham,Everton,1.0,1.0,D,1.0,1.0,D
20/01/02,Chelsea,West Ham,5.0,1.0,H,1.0,0.0,H
20/01/02,Leeds,Arsenal,1.0,1.0,D,1.0,1.0,D
21/01/02,Charlton,Aston Villa,1.0,2.0,A,0.0,2.0,A
22/01/02,Man United,Liverpool,0.0,1.0,A,0.0,0.0,D
23/01/02,Leicester,Arsenal,1.0,3.0,A,0.0,2.0,A
29/01/02,Bolton,Man United,0.0,4.0,A,0.0,2.0,A
29/01/02,Charlton,Derby,1.0,0.0,H,0.0,0.0,D
29/01/02,Sunderland,Middlesbrough,0.0,1.0,A,0.0,1.0,A
30/01/02,Aston Villa,Everton,0.0,0.0,D,0.0,0.0,D
30/01/02,Blackburn,Arsenal,2.0,3.0,A,2.0,2.0,D
30/01/02,Chelsea,Leeds,2.0,0.0,H,2.0,0.0,H
30/01/02,Ipswich,Fulham,1.0,0.0,H,1.0,0.0,H
30/01/02,Liverpool,Leicester,1.0,0.0,H,0.0,0.0,D
30/01/02,Southampton,West Ham,2.0,0.0,H,1.0,0.0,H
30/01/02,Tottenham,Newcastle,1.0,3.0,A,1.0,0.0,H
02/02/02,Arsenal,Southampton,1.0,1.0,D,1.0,0.0,H
02/02/02,Derby,Tottenham,1.0,0.0,H,1.0,0.0,H
02/02/02,Everton,Ipswich,1.0,2.0,A,1.0,2.0,A
02/02/02,Fulham,Aston Villa,0.0,0.0,D,0.0,0.0,D
02/02/02,Leicester,Chelsea,2.0,3.0,A,1.0,0.0,H
02/02/02,Man United,Sunderland,4.0,1.0,H,4.0,1.0,H
02/02/02,Newcastle,Bolton,3.0,2.0,H,2.0,2.0,D
02/02/02,West Ham,Blackburn,2.0,0.0,H,1.0,0.0,H
03/02/02,Leeds,Liverpool,0.0,4.0,A,0.0,1.0,A
03/02/02,Middlesbrough,Charlton,0.0,0.0,D,0.0,0.0,D
09/02/02,Aston Villa,Chelsea,1.0,1.0,D,1.0,0.0,H
09/02/02,Bolton,West Ham,1.0,0.0,H,1.0,0.0,H
09/02/02,Derby,Sunderland,0.0,1.0,A,0.0,0.0,D
09/02/02,Fulham,Blackburn,2.0,0.0,H,1.0,0.0,H
09/02/02,Ipswich,Liverpool,0.0,6.0,A,0.0,2.0,A
09/02/02,Middlesbrough,Leeds,2.0,2.0,D,0.0,1.0,A
09/02/02,Newcastle,Southampton,3.0,1.0,H,3.0,1.0,H
09/02/02,Tottenham,Leicester,2.0,1.0,H,1.0,0.0,H
10/02/02,Charlton,Man United,0.0,2.0,A,0.0,1.0,A
10/02/02,Everton,Arsenal,0.0,1.0,A,0.0,0.0,D
19/02/02,Middlesbrough,Fulham,2.0,1.0,H,1.0,0.0,H
23/02/02,Arsenal,Fulham,4.0,1.0,H,3.0,1.0,H
23/02/02,Leicester,Derby,0.0,3.0,A,0.0,0.0,D
23/02/02,Liverpool,Everton,1.0,1.0,D,0.0,0.0,D
23/02/02,Man United,Aston Villa,1.0,0.0,H,0.0,0.0,D
23/02/02,Southampton,Bolton,0.0,0.0,D,0.0,0.0,D
23/02/02,West Ham,Middlesbrough,1.0,0.0,H,0.0,0.0,D
24/02/02,Leeds,Charlton,0.0,0.0,D,0.0,0.0,D
24/02/02,Sunderland,Newcastle,0.0,1.0,A,0.0,0.0,D
02/03/02,Aston Villa,West Ham,2.0,1.0,H,1.0,1.0,D
02/03/02,Bolton,Blackburn,1.0,1.0,D,1.0,0.0,H
02/03/02,Charlton,Chelsea,2.0,1.0,H,0.0,0.0,D
02/03/02,Fulham,Liverpool,0.0,2.0,A,0.0,1.0,A
02/03/02,Ipswich,Southampton,1.0,3.0,A,0.0,0.0,D
02/03/02,Middlesbrough,Leicester,1.0,0.0,H,1.0,0.0,H
02/03/02,Newcastle,Arsenal,0.0,2.0,A,0.0,2.0,A
02/03/02,Tottenham,Sunderland,2.0,1.0,H,1.0,1.0,D
03/03/02,Derby,Man United,2.0,2.0,D,1.0,1.0,D
03/03/02,Everton,Leeds,0.0,0.0,D,0.0,0.0,D
05/03/02,Arsenal,Derby,1.0,0.0,H,0.0,0.0,D
05/03/02,Blackburn,Aston Villa,3.0,0.0,H,1.0,0.0,H
05/03/02,Sunderland,Bolton,1.0,0.0,H,1.0,0.0,H
06/03/02,Chelsea,Fulham,3.0,2.0,H,2.0,1.0,H
06/03/02,Leeds,Ipswich,2.0,0.0,H,0.0,0.0,D
06/03/02,Liverpool,Newcastle,3.0,0.0,H,1.0,0.0,H
06/03/02,Man United,Tottenham,4.0,0.0,H,2.0,0.0,H
06/03/02,Southampton,Middlesbrough,1.0,1.0,D,1.0,0.0,H
06/03/02,West Ham,Everton,1.0,0.0,H,0.0,0.0,D
09/03/02,Leicester,Charlton,1.0,1.0,D,1.0,1.0,D
13/03/02,Blackburn,Ipswich,2.0,1.0,H,2.0,0.0,H
13/03/02,Chelsea,Tottenham,4.0,0.0,H,1.0,0.0,H
16/03/02,Bolton,Derby,1.0,3.0,A,0.0,1.0,A
16/03/02,Chelsea,Sunderland,4.0,0.0,H,1.0,0.0,H
16/03/02,Everton,Fulham,2.0,1.0,H,2.0,0.0,H
16/03/02,Middlesbrough,Liverpool,1.0,2.0,A,0.0,1.0,A
16/03/02,Newcastle,Ipswich,2.0,2.0,D,0.0,0.0,D
16/03/02,Southampton,Leicester,2.0,2.0,D,1.0,2.0,A
16/03/02,West Ham,Man United,3.0,5.0,A,2.0,2.0,D
17/03/02,Aston Villa,Arsenal,1.0,2.0,A,1.0,0.0,H
17/03/02,Leeds,Blackburn,3.0,1.0,H,2.0,0.0,H
18/03/02,Tottenham,Charlton,0.0,1.0,A,0.0,0.0,D
23/03/02,Charlton,Bolton,1.0,2.0,A,0.0,2.0,A
23/03/02,Derby,Everton,3.0,4.0,A,0.0,1.0,A
23/03/02,Ipswich,Aston Villa,0.0,0.0,D,0.0,0.0,D
23/03/02,Leicester,Leeds,0.0,2.0,A,0.0,2.0,A
23/03/02,Man United,Middlesbrough,0.0,1.0,A,0.0,1.0,A
23/03/02,Sunderland,Southampton,1.0,1.0,D,0.0,0.0,D
24/03/02,Fulham,Tottenham,0.0,2.0,A,0.0,2.0,A
24/03/02,Liverpool,Chelsea,1.0,0.0,H,0.0,0.0,D
29/03/02,Newcastle,Everton,6.0,2.0,H,2.0,2.0,D
30/03/02,Arsenal,Sunderland,3.0,0.0,H,3.0,0.0,H
30/03/02,Bolton,Aston Villa,3.0,2.0,H,2.0,2.0,D
30/03/02,Chelsea,Derby,2.0,1.0,H,0.0,0.0,D
30/03/02,Leeds,Man United,3.0,4.0,A,1.0,3.0,A
30/03/02,Leicester,Blackburn,2.0,1.0,H,1.0,0.0,H
30/03/02,Liverpool,Charlton,2.0,0.0,H,2.0,0.0,H
30/03/02,Middlesbrough,Tottenham,1.0,1.0,D,0.0,1.0,A
30/03/02,Southampton,Fulham,1.0,1.0,D,1.0,1.0,D
30/03/02,West Ham,Ipswich,3.0,1.0,H,1.0,0.0,H
01/04/02,Blackburn,Southampton,2.0,0.0,H,2.0,0.0,H
01/04/02,Charlton,Arsenal,0.0,3.0,A,0.0,3.0,A
01/04/02,Derby,Middlesbrough,0.0,1.0,A,0.0,1.0,A
01/04/02,Everton,Bolton,3.0,1.0,H,1.0,0.0,H
01/04/02,Fulham,West Ham,0.0,1.0,A,0.0,1.0,A
01/04/02,Ipswich,Chelsea,0.0,0.0,D,0.0,0.0,D
01/04/02,Sunderland,Leicester,2.0,1.0,H,2.0,1.0,H
01/04/02,Tottenham,Leeds,2.0,1.0,H,2.0,0.0,H
02/04/02,Aston Villa,Newcastle,1.0,1.0,D,1.0,1.0,D
06/04/02,Arsenal,Tottenham,2.0,1.0,H,1.0,0.0,H
06/04/02,Bolton,Ipswich,4.0,1.0,H,4.0,0.0,H
06/04/02,Chelsea,Everton,3.0,0.0,H,2.0,0.0,H
06/04/02,Leicester,Man United,0.0,1.0,A,0.0,0.0,D
06/04/02,Middlesbrough,Aston Villa,2.0,1.0,H,1.0,0.0,H
06/04/02,Southampton,Derby,2.0,0.0,H,1.0,0.0,H
06/04/02,West Ham,Charlton,2.0,0.0,H,2.0,0.0,H
07/04/02,Leeds,Sunderland,2.0,0.0,H,1.0,0.0,H
08/04/02,Newcastle,Fulham,1.0,1.0,D,1.0,0.0,H
10/04/02,Blackburn,Chelsea,0.0,0.0,D,0.0,0.0,D
13/04/02,Aston Villa,Leeds,0.0,1.0,A,0.0,1.0,A
13/04/02,Charlton,Southampton,1.0,1.0,D,1.0,0.0,H
13/04/02,Derby,Newcastle,2.0,3.0,A,0.0,0.0,D
13/04/02,Everton,Leicester,2.0,2.0,D,0.0,2.0,A
13/04/02,Sunderland,Liverpool,0.0,1.0,A,0.0,0.0,D
13/04/02,Tottenham,West Ham,1.0,1.0,D,0.0,0.0,D
20/04/02,Bolton,Tottenham,1.0,1.0,D,0.0,1.0,A
20/04/02,Chelsea,Man United,0.0,3.0,A,0.0,2.0,A
20/04/02,Leeds,Fulham,0.0,1.0,A,0.0,0.0,D
20/04/02,Leicester,Aston Villa,2.0,2.0,D,1.0,2.0,A
20/04/02,Liverpool,Derby,2.0,0.0,H,1.0,0.0,H
20/04/02,Middlesbrough,Blackburn,1.0,3.0,A,0.0,1.0,A
20/04/02,Newcastle,Charlton,3.0,0.0,H,1.0,0.0,H
20/04/02,Southampton,Everton,0.0,1.0,A,0.0,1.0,A
20/04/02,West Ham,Sunderland,3.0,0.0,H,1.0,0.0,H
21/04/02,Arsenal,Ipswich,2.0,0.0,H,0.0,0.0,D
23/04/02,Blackburn,Newcastle,2.0,2.0,D,1.0,0.0,H
23/04/02,Fulham,Bolton,3.0,0.0,H,1.0,0.0,H
24/04/02,Arsenal,West Ham,2.0,0.0,H,0.0,0.0,D
24/04/02,Ipswich,Middlesbrough,1.0,0.0,H,0.0,0.0,D
27/04/02,Aston Villa,Southampton,2.0,1.0,H,2.0,0.0,H
27/04/02,Charlton,Sunderland,2.0,2.0,D,1.0,2.0,A
27/04/02,Derby,Leeds,0.0,1.0,A,0.0,1.0,A
27/04/02,Fulham,Leicester,0.0,0.0,D,0.0,0.0,D
27/04/02,Ipswich,Man United,0.0,1.0,A,0.0,1.0,A
27/04/02,Middlesbrough,Chelsea,0.0,2.0,A,0.0,2.0,A
27/04/02,Newcastle,West Ham,3.0,1.0,H,1.0,1.0,D
27/04/02,Tottenham,Liverpool,1.0,0.0,H,1.0,0.0,H
28/04/02,Everton,Blackburn,1.0,2.0,A,0.0,1.0,A
29/04/02,Bolton,Arsenal,0.0,2.0,A,0.0,2.0,A
08/05/02,Liverpool,Blackburn,4.0,3.0,H,2.0,1.0,H
08/05/02,Man United,Arsenal,0.0,1.0,A,0.0,0.0,D
